"93249","2335","BBLE","E","Beren","Kings II","2","Shmalo; Mahnaz Yeroushalmi","0","30","30","0","10","10","M}1510}1625}TBA}::W}1535}1650}TBA}","JS3||JS7","Beren JS - Intermediate||Beren JS - Fundamentals","","","","","No course description is available."
"91970","2520","BBLE","K","Beren","Jeremiah","2","Holtz; Shalom E.","0","30","30","0","10","10","T||R}1025}1140}SCW}306","JS6||JS7","Beren JS - Advanced||Beren JS - Fundamentals","","","","","Previously offered as BIBL 2555 or BIBL 2556."
"93250","2620","BBLE","M","Beren","Ezekiel","2","Danzig; David","0","30","30","0","10","10","T||R}1335}1450}TBA}","JS3||JS7","Beren JS - Intermediate||Beren JS - Fundamentals","","","","","Using cutting edge research about recently discovered ancient texts from communities of Judean exiles in Babylonia; modern Iraq; this course explores the intriguing Book of Ezekiel in its Babylonian historical; cultural; and religious context. Students will engage in a fun; exciting; discussion-based class and achieve deep understandings of the text of Ezekiel and this pivotal time in Jewish history; when Israelite religion began to transform into early Judaism. Formerly offered as BIBL 2605 and BIBL 2606."
"93251","2740","BBLE","B","Beren","Minor Prophets: Jonah","2","Twersky; Sara Enna","0","30","30","0","10","10","M||W}1025}1140}TBA}","JS3||JS7","Beren JS - Intermediate||Beren JS - Fundamentals","","","","","No course description is available."
"91971","2745","BBLE","AB","Beren","Minor Prophets: Haggai; Zechariah; and Malachi","2","Besser; Rachel","0","30","30","0","10","10","M||W}0900}1140}TBA}","JS5||JS7","Beren JS - Upper-Inter-Adv||Beren JS - Fundamentals","","","","","Previously offered as BIBL 2805 and 2806. Section information text: Beit Midrash"
"93252","3220","BBLE","P","Beren","Proverbs","2","Staff","0","30","30","0","10","10","T||R}1630}1745}TBA}","JS3||JS7","Beren JS - Intermediate||Beren JS - Fundamentals","","","","","Formerly offered as BIBL 3257 and BIBL 3258."
"93253","4146","BBLE","D1","Beren","Nahmanides on Genesis: Strategies of Biblical Portraiture","2","Levine; Michelle Alyssa","0","30","30","0","10","10","M||W}1325}1440}TBA}","HONR||JS6||JS7","Honors Course||Beren JS - Advanced||Beren JS - Fundamentals","","","","","This course will study the commentary of Rabbi Moses ben Nahman (Ramban) on biblical narrative; with a particular focus on the stories of the Book of Genesis. Students will be able to reconstruct broad portraitures of the diverse biblical figures by integrating Ramban's individual interpretations into an amalgamated characterization. Students will reflect critically on the exegetical method of this foremost thirteenth century Spanish commentator in his analysis of the essential components of biblical stories: plot structure; character; dialogue; and theme. Students will demonstrate an understanding of Ramban's literary approach to the study of biblical narrative in relation to modern literary tools and methodology. This course aims to investigate the influence of Ramban's multicultural background on his own interpretations of key facets of biblical stories. Students will be able to speculate about extratextual influences that often form the basis for Ramban's analyses of biblical stories; considering historical and cultural influences; eliciting theological and philosophical underpinnings; and demonstrating underlying polemical considerations. Section information text: Beit Midrash"
"93254","4150","BBLE","B","Beren","Isaac Abravanel on the Torah","2","Feder; Hindy","0","30","30","0","10","10","M||W}1025}1140}TBA}","JS6||JS7","Beren JS - Advanced||Beren JS - Fundamentals","","","","","No course description is available."
"93255","4225","BBLE","L","Beren","Tribes of Israel","2","Price; Nechama Esther","0","30","30","0","10","10","T||R}1150}1305}TBA}","JS6||JS7","Beren JS - Advanced||Beren JS - Fundamentals","","","","","Previously offered as BIBL 1190."
"91978","4230","BBLE","M","Beren","Themes in the Bible: Women in the Bible","2","Rosensweig; Smadar","0","30","30","0","10","10","T||R}1335}1450}SCW}401","JS6||JS7","Beren JS - Advanced||Beren JS - Fundamentals","","","","","Previously offered as BIBL 1159 or BIBL 1160. Section information text: Beit Midrash"
"93256","4240","BBLE","E","Beren","Clothing in the Bible","2","Levine; Michelle Alyssa","0","20","20","0","10","10","M}1510}1625}TBA}::W}1535}1650}TBA}","HONR||JS6||JS7","Honors Course||Beren JS - Advanced||Beren JS - Fundamentals","","","","","This course will examine the symbolical role of clothing at pivotal junctures in a biblical story for advancing the narrative's plot and for shaping the dynamics of relationships between the biblical figures. Examples to be studied include: the first couple's clothing; Esau's clothing; Joseph's tunic; and clothing in the Books of Esther and Ruth. Clothing within legal contexts; such as the Kohen's garments; will also be studied."
"93281","4245","BBLE","GHW","Beren","Living Torah: Text; Tradition; and Relevance I","2","Goldwicht; Meir","0","30","30","0","10","10","W}1820}2020}SCW}718","JS4||JS7","Beren JS - Inter-Upper-Inter||Beren JS - Fundamentals","","","","","This course explores Tanach and Jewish philosophy through the lens of Chazal; highlighting their relevance to modern life. Students develop analytical skills; deepen their connection to Torah; and gain the knowledge and confidence to carry forward the Jewish tradition."
"90837","1011","BIO","241","Wilf","Principles of Biology I Lecture","3","Maitra; Radhashree","0","54","54","0","5","5","M||W}1630}1745}BELFHL}B218","NAWO||SYSC","YC-NAWO Requirement||Sy Syms-UG Nat/Soc Sci Req","","BIO1013|BIO1011R","","","Introduction to the various biological concepts and mechanisms of living beings at the molecular and cellular levels. Topics include: building blocks of living units; biochemistry of molecules; enzyme kinetics; cellular energetics and metabolism. For majors. (Lecture 3 hours.) Corequisite(s): BIO 1013. Previously offered as BIO 1011R."
"90838","1013","BIO","261","Wilf","Principles of Biology I Lab","1","Stumpf; Kristin Michelle","0","16","16","0","5","5","M}1845}2115}BELFHL}B1415","","","","BIO1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIO 1011L or BIO 1011Y. Corequisite(s): BIO 1011."
"90840","1013","BIO","361","Wilf","Principles of Biology I Lab","1","Stumpf; Kristin Michelle","0","16","16","0","5","5","T}1845}2115}BELFHL}B1415","","","","BIO1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIO 1011L or BIO 1011Y. Corequisite(s): BIO 1011."
"90839","1013","BIO","561","Wilf","Principles of Biology I Lab","1","Stumpf; Kristin Michelle","0","16","16","0","5","5","R}1845}2115}BELFHL}B1415","","","","BIO1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIO 1011L or BIO 1011Y. Corequisite(s): BIO 1011."
"90745","1372","BIO","231","Wilf","Bioinformatics","4","Viswanathan; Rajalakshmi","0","4","4","0","5","5","M||W}1500}1615}BELFHL}B1610::M}1845}2045}BELFHL}B1610","HONR","Honors Course","CHE1046;;CHE1047;;BIO1012|BIO1014|CHE1372","","","","Bioinformatics is a field at the intersection of Biology; Chemistry and Computer Science. Students will use the tools of bioinformatics to find similarities in gene sequences; protein structures; and to infer evolutionary relationships and predict properties based on 3D structure of proteins. Prerequisite(s): CHE 1046; CHE 1047; BIO 1012 and BIO 1014. Crosslisted with CHE 1372."
"90716","1376","BIO","341","Wilf","Principles of Biochemistry","3","Catrina; Irina Elena","0","8","8","0","5","5","T||R}1630}1745}BELFHL}B1410","","","BIO1012|CHE1213;;BIO1377|CHE1377;;CHE1376","","","","Structure and function of biomolecules; kinetics and mechanism of enzymes; bioenergetics and metabolism; membrane structure and dynamics; signal transduction. Prerequisite(s): BIO 1012 and CHE 1213. The associated lab; BIO 1377 or CHE 1377; may be taken with this course or after. Crosslisted with CHE 1376."
